item_id,order_id,product_id,quantity,unit_price,discount_percent
941,499,374,1,1304.34,14
942,500,470,1,5132.79,2
943,501,272,3,70065.62,7
944,502,353,3,2949.95,3
945,502,81,2,1804.37,13
946,503,513,4,6608.98,4
947,503,110,2,855.42,7
948,504,26,3,1059.52,2
949,505,490,3,4076.63,0
950,505,296,4,3298.52,28
951,505,181,4,2081.58,25
952,506,469,4,60080.67,3
953,507,303,5,363.69,9
954,508,426,3,5891.36,7
955,508,579,4,3096.88,0
956,508,565,5,30916.4,1
957,509,234,4,2031.81,2
958,509,186,2,7934.81,10
959,510,60,4,7331.65,17
960,511,149,5,53084.91,3
961,512,128,5,5075.79,2
962,513,411,1,3762.52,11
963,513,534,3,9405.14,5
964,513,59,3,1048.11,0
965,514,420,3,6375.59,12
966,515,105,1,1840.13,37
967,515,321,4,7460.22,22
968,516,473,3,2834.97,39
969,517,429,5,3916.56,8
970,518,217,5,518.78,34
971,519,544,2,2431.69,36
972,520,437,4,9848.42,0
973,520,228,2,5968.42,0
974,521,540,3,563.05,14
975,521,58,2,2242.19,0
976,522,341,5,3110.28,15
977,522,562,1,1251.29,12
978,523,330,3,3811.15,35
979,524,572,1,15616.37,24
980,525,184,1,2513.22,12
981,525,39,1,792.62,0
982,525,265,1,68931.88,9
983,526,399,2,49893.49,40
984,527,534,3,9954.54,11
985,527,314,3,3529.11,8
986,528,33,5,657.82,21
987,528,472,4,10046.81,36
988,528,96,4,219.77,0
989,529,197,4,10149.27,3
990,529,232,3,3319.79,0
991,530,175,3,6914.26,0
992,531,422,2,2831.34,25
993,531,97,5,28399.89,0
994,531,567,3,1658.1,1
995,532,377,1,3438.19,27
996,533,121,5,104.39,29
997,533,9,5,1195.05,5
998,533,553,5,437.13,8
999,533,138,3,7050.38,11
1000,534,184,4,2240.97,0
1001,534,205,3,558.45,3
1002,535,37,2,1358.77,7
1003,535,434,5,4794.08,0
1004,535,393,1,47784.91,36
1005,535,197,5,11613.6,23
1006,536,288,2,3264.67,11
1007,537,420,2,6223.94,9
1008,538,264,2,1011.36,12
1009,538,261,1,4134.04,0
1010,538,256,5,1209.61,3
1011,538,22,4,24501.5,14
1012,539,573,5,1793.34,24
1013,540,9,2,1467.88,0
1014,540,215,3,4644.37,8
1015,540,265,4,64530.7,0
1016,540,349,3,1912.18,22
1017,541,412,4,42512.19,8
1018,541,594,3,4040.52,30
1019,541,23,4,3578.24,5
1020,541,85,-1,4517.78,38
1021,542,345,4,1335.91,7
1022,543,79,5,5868.51,0
1023,543,504,3,476.17,0
1024,544,377,5,4444.97,10
1025,544,285,3,1336.4,6
1026,545,235,4,285.77,38
1027,545,271,2,29660.91,8
1028,546,340,4,3699.09,14
1029,547,247,5,4929.56,29
1030,547,386,3,8468.93,29
1031,547,256,5,1057.24,13
1032,547,573,1,1317.61,0
1033,548,87,1,1063.57,3
1034,548,387,5,6244.46,0
1035,549,516,3,1258.45,12
1036,549,537,4,47640.28,4
1037,549,151,1,1314.0,4
1038,550,265,4,65753.29,39
1039,551,551,1,185.59,4
1040,552,489,1,4639.17,2
1041,553,473,4,2515.92,7
1042,553,402,4,1128.97,35
1043,553,568,5,1221.26,31
1044,554,280,3,3872.47,32
1045,554,142,5,1856.11,30
1046,554,29,2,6695.08,0
1047,555,154,1,399.26,0
1048,556,360,2,19481.64,31
1049,556,213,1,6186.94,36
1050,557,285,1,1572.29,6
1051,557,248,3,2138.03,9
1052,558,252,3,5896.68,0
1053,559,33,1,513.11,16
1054,560,81,1,1481.78,34
1055,560,371,4,586.37,13
1056,561,409,3,2803.46,37
1057,561,515,2,688.83,15
1058,562,314,4,3999.82,36
1059,563,499,1,2867.5,10
1060,564,393,5,61833.72,1
1061,564,137,3,4212.36,0
1062,565,70,3,2246.23,0
1063,565,185,5,476.52,25
1064,566,493,2,2852.92,0
1065,567,69,2,9689.37,7
1066,568,250,2,41824.81,30
1067,569,172,3,70847.94,0
1068,569,336,5,6720.68,39
1069,570,232,5,2730.15,6
1070,571,417,4,3541.01,8
1071,571,209,1,10993.22,2
1072,572,364,5,612.32,7
1073,573,358,2,1864.79,13
1074,573,172,1,64357.88,35
1075,573,60,5,8924.02,18
1076,574,568,4,1373.8,14
1077,574,354,5,1367.25,14
1078,574,319,5,2514.31,38
1079,574,57,2,468.25,0
1080,575,178,3,822.66,10
1081,576,248,1,2495.77,0
1082,576,322,2,1660.25,0
1083,577,202,2,670.82,0
1084,578,65,3,364.89,0
1085,579,546,1,2247.13,35
1086,580,370,5,1280.98,6
1087,580,443,2,797.61,0
1088,581,189,5,7244.35,0
1089,581,157,1,33071.23,35
1090,582,24,4,4482.68,28
1091,582,390,5,1330.63,38
1092,582,136,2,1851.19,12
1093,583,516,2,914.24,13
1094,584,175,4,6786.77,0
1095,584,199,3,384.45,18
1096,585,583,2,5489.21,11
1097,586,136,5,1777.59,0
1098,587,475,3,4836.03,0
1099,588,475,1,4344.17,0
1100,589,46,3,3085.78,0
1101,589,151,5,1342.05,1
1102,590,187,-2,1354.65,0
1103,591,409,5,2742.86,0
1104,591,86,5,1594.43,6
1105,591,266,2,12143.24,36
1106,591,442,2,187.82,32
1107,592,391,3,3858.37,35
1108,593,399,1,40786.7,20
1109,594,91,1,17741.22,0
1110,595,284,4,759.39,0
1111,596,213,3,8179.45,5
1112,596,331,2,3630.45,10
1113,597,125,3,3700.8,0
1114,597,452,2,9257.51,18
1115,598,221,1,883.84,4
1116,599,9,5,1313.0,28
1117,600,424,3,8362.63,10
1118,600,548,2,662.24,21
1119,601,114,5,3153.82,4
1120,601,523,5,8138.1,37
1121,601,433,4,1344.41,9
1122,602,332,5,11583.69,12
1123,603,487,3,1749.23,0
1124,603,490,3,5345.79,12
1125,603,163,5,3523.5,9
1126,604,66,3,4945.75,15
1127,605,124,1,51478.33,7
1128,606,417,3,2558.98,6
1129,607,115,5,2130.24,23
1130,608,52,5,10451.84,0
1131,609,197,1,11206.66,10
1132,610,288,2,3130.46,0
1133,611,172,4,63145.56,10
1134,611,261,4,3051.8,36
1135,611,35,-1,5085.94,0
1136,612,342,2,2201.61,13
1137,612,498,1,532.56,29
1138,612,354,2,1558.2,35
1139,613,274,4,7519.93,3
1140,613,212,4,244.89,5
1141,614,157,5,28939.09,8
1142,615,514,3,3811.31,27
1143,615,223,5,495.2,8
1144,616,143,1,3995.46,0
1145,617,408,4,1634.41,0
1146,617,575,5,3703.4,0
1147,618,577,5,450.67,2
1148,618,380,1,438.96,0
1149,618,315,5,1407.73,11
1150,619,555,2,876.32,32
1151,620,585,4,14252.24,28
1152,621,38,-2,720.43,10
1153,621,216,3,2935.16,9
1154,622,421,5,813.63,0
1155,623,56,4,2788.37,25
1156,623,355,2,2873.01,2
1157,624,342,3,2807.29,13
1158,625,74,3,2413.18,27
1159,626,513,3,4884.8,6
1160,626,500,3,835.97,15
1161,627,322,2,1623.44,6
1162,628,597,3,528.24,14
1163,629,419,4,3541.46,32
1164,629,269,1,801.13,22
1165,630,310,-1,4512.77,28
1166,630,456,1,1311.04,11
1167,631,252,3,4754.31,6
1168,631,43,5,8872.97,27
1169,631,413,1,6418.21,0
1170,632,357,5,7818.64,0
1171,633,393,4,60418.94,10
1172,633,443,5,874.96,0
1173,634,160,1,2929.19,0
1174,634,563,5,3712.27,27
1175,634,439,4,6210.24,27
1176,635,47,4,3493.77,0
1177,635,88,2,61005.01,0
1178,636,279,2,10160.32,0
1179,637,233,4,49272.49,4
1180,637,582,4,6146.35,0
1181,638,201,1,8314.83,0
1182,638,373,4,67581.42,28
1183,638,526,2,46225.92,0
1184,638,483,5,7527.48,0
1185,639,536,4,742.93,2
1186,639,201,2,7494.39,26
1187,640,85,1,4503.73,34
1188,640,151,3,1370.34,40
1189,640,463,3,826.34,27
1190,641,325,3,8279.67,19
1191,642,351,1,30346.06,32
1192,642,347,2,235.88,11
1193,643,222,4,4158.62,25
1194,643,550,3,5533.63,5
1195,644,77,3,5252.69,0
1196,645,100,1,2867.98,0
1197,646,494,4,8840.03,17
1198,647,432,4,54753.67,4
1199,648,383,1,1201.56,12
1200,649,97,4,23220.74,9
1201,650,307,1,2625.2,0
1202,651,166,4,2709.23,0
1203,651,440,4,4554.24,0
1204,651,237,5,356.23,24
1205,652,579,4,2378.86,26
1206,652,118,5,2504.05,18
1207,653,588,1,3540.45,3
1208,654,474,3,4401.07,0
1209,654,255,4,10963.34,6
1210,654,4,2,8611.79,0
1211,654,523,4,7307.23,20
1212,655,238,2,1972.87,4
1213,655,306,2,65235.9,2
1214,655,460,2,1615.8,2
1215,655,260,4,3590.59,0
1216,656,84,3,2046.32,20
1217,656,251,2,2529.86,9
1218,656,494,5,10498.02,40
1219,657,505,4,2012.8,0
1220,657,421,5,781.75,0
1221,658,392,1,5609.4,33
1222,659,569,5,274.4,0
1223,659,571,4,6711.68,8
1224,659,63,1,1932.61,36
1225,660,466,2,8262.16,0
1226,660,234,2,1948.76,39
1227,660,463,3,1084.76,24
1228,660,349,1,1754.81,33
1229,661,450,2,3770.63,0
1230,661,350,3,9052.31,40
1231,662,369,5,4483.77,29
1232,662,108,1,1479.33,10
1233,662,461,3,72457.77,7
1234,663,467,2,885.25,4
1235,663,275,1,237.83,0
1236,664,542,3,384.52,28
1237,664,187,4,1198.69,29
1238,665,454,4,1353.69,0
1239,665,211,5,613.58,0
1240,666,189,4,9422.93,30
1241,666,367,1,49768.94,3
1242,667,553,2,326.49,37
1243,668,147,2,974.01,5
1244,669,29,4,8076.01,12
1245,669,3,4,4646.83,4
1246,669,402,3,1088.01,2
1247,670,50,1,2010.33,5
1248,671,345,3,1574.59,0
1249,671,593,5,57740.06,27
1250,671,147,5,772.8,29
1251,672,136,3,1760.85,9
1252,673,458,5,2076.96,23
1253,673,134,2,21833.11,0
1254,674,334,5,321.2,34
1255,674,135,5,3448.69,0
1256,674,532,4,3588.72,24
1257,675,582,3,4737.36,14
1258,675,592,4,525.14,0
1259,675,188,5,3048.65,1
1260,676,184,5,1964.63,20
1261,676,151,2,1270.35,18
1262,677,305,3,624.04,5
1263,677,141,1,7368.23,0
1264,678,19,1,22957.49,11
1265,678,283,2,23779.89,0
1266,679,350,3,12937.79,0
1267,679,587,3,1441.26,15
1268,680,548,1,857.57,14
1269,681,158,2,987.82,5
1270,681,351,5,27225.56,0
1271,681,46,1,3066.9,14
1272,681,29,5,5630.38,0
1273,682,563,3,3441.85,3
1274,682,4,3,10131.12,13
1275,683,106,3,2598.59,27
1276,683,128,1,5376.1,10
1277,684,169,1,890.94,14
1278,685,318,2,2843.02,14
1279,685,163,4,3683.13,0
1280,685,72,2,3207.57,31
1281,686,445,4,8559.51,0
1282,687,351,3,25578.9,8
1283,688,371,4,654.93,38
1284,688,229,5,3095.68,14
1285,688,586,1,1770.4,15
1286,689,129,3,906.28,0
1287,689,52,5,11565.26,7
1288,690,426,2,4494.2,38
1289,691,142,2,2198.17,0
1290,691,237,1,311.1,36
1291,692,341,2,2433.82,19
1292,692,189,2,9849.6,31
1293,692,337,4,708.87,15
1294,693,129,5,701.64,6
1295,693,280,4,2848.88,10
1296,694,331,5,2971.84,31
1297,694,85,3,4189.58,0
1298,694,168,3,5402.2,0
1299,695,147,5,856.15,0
1300,695,308,4,11417.6,11
1301,696,501,2,12846.05,6
1302,696,54,3,958.44,7
1303,697,63,4,2053.58,24
1304,698,202,3,624.57,0
1305,699,218,5,1294.08,0
1306,700,228,3,6327.52,0
1307,700,227,-2,5603.35,6
1308,701,214,1,471.54,19
1309,701,157,3,36138.43,1
1310,701,384,2,4738.99,0
1311,702,75,4,2543.96,0
1312,703,92,3,9876.62,0
1313,704,274,1,7571.03,11
1314,704,350,4,9172.48,10
1315,705,90,2,734.89,17
1316,706,78,5,4477.56,27
1317,706,358,2,1467.4,40
1318,706,482,1,4655.35,13
1319,707,402,4,910.04,9
1320,707,285,4,1881.96,19
1321,707,138,1,6773.3,27
1322,707,443,2,695.15,13
1323,708,321,1,7317.84,10
1324,708,513,3,5618.88,30
1325,708,314,2,3684.32,16
1326,708,518,1,806.73,0
1327,709,428,1,3826.06,10
1328,710,513,5,6022.58,24
1329,710,401,1,36414.13,9
1330,711,549,3,2739.36,29
1331,711,47,3,4368.42,26
1332,712,550,2,4097.08,1
1333,712,160,4,2479.15,0
1334,712,298,4,5933.07,4
1335,713,529,2,22205.51,0
1336,714,455,5,5831.03,0
1337,714,262,3,2827.67,4
1338,714,82,3,2228.01,1
1339,715,428,4,4016.08,6
1340,715,104,1,2363.86,1
1341,716,412,2,39285.84,13
1342,716,450,2,3184.79,0
1343,716,542,3,527.33,23
1344,717,494,-1,7517.66,8
1345,717,111,5,8926.17,0
1346,718,158,1,851.96,0
1347,718,384,3,3900.8,0
1348,719,520,1,48282.12,9
1349,719,508,4,3774.89,0
1350,719,387,1,4237.26,0
1351,719,539,2,2533.53,0
1352,720,162,5,12881.52,1
1353,721,109,4,2226.8,11
1354,721,278,4,197.93,10
1355,722,535,5,2405.82,6
1356,723,414,-1,3844.73,23
1357,724,382,4,269.88,0
1358,725,378,5,23416.08,19
1359,726,170,5,282.83,2
1360,726,45,5,14600.57,0
1361,726,540,5,629.06,0
1362,727,199,4,293.94,7
1363,727,565,3,29862.9,21
1364,728,569,2,311.79,22
1365,729,473,2,2663.12,23
1366,730,113,5,5557.56,11
1367,730,125,3,3759.89,4
1368,730,7,4,194.12,18
1369,731,128,1,6818.54,20
1370,731,388,5,6590.69,8
1371,732,217,3,391.45,0
1372,732,203,1,3575.99,14
1373,733,351,1,23179.53,0
1374,734,3,3,3568.77,0
1375,734,282,1,263.13,0
1376,734,516,4,907.88,0
1377,735,400,3,6574.6,13
1378,735,484,5,1529.03,0
1379,735,220,4,3963.53,35
1380,736,4,5,7984.55,0
1381,736,296,1,3768.73,0
1382,737,230,2,24583.05,23
1383,738,570,1,4286.58,0
1384,738,38,-3,814.14,0
1385,739,170,3,286.41,0
1386,739,288,4,3460.27,8
1387,739,575,4,4827.35,14
1388,740,530,1,38836.5,28
1389,740,26,1,1178.8,16
1390,741,228,4,8183.27,22
1391,742,38,4,660.26,15
1392,742,588,4,3539.54,0
1393,742,96,3,222.09,13
1394,743,459,3,1074.07,11
1395,743,579,4,3121.66,0
1396,744,492,1,50729.78,23
1397,744,57,3,634.22,10
1398,744,414,3,4077.33,2
1399,744,468,2,49686.83,25
1400,745,159,3,1523.69,22
1401,745,574,3,3325.77,0
1402,746,491,4,197.4,0
1403,746,248,3,2546.42,15
1404,747,451,1,9960.19,0
1405,747,235,3,296.91,0
1406,748,26,4,1241.9,22
1407,749,270,4,6139.49,10
1408,750,105,3,1940.45,6
1409,751,237,5,335.88,3
1410,751,102,5,7107.09,34
1411,751,371,3,639.09,11
1412,752,178,4,785.22,18
1413,752,114,1,3267.92,0
1414,753,198,5,3341.2,13
1415,753,527,1,959.99,0
1416,754,525,2,32899.08,14
1417,754,385,5,25233.7,38
1418,755,490,2,5840.77,0
1419,755,269,5,889.45,0
1420,755,423,3,913.08,0
1421,756,544,5,2461.47,22
1422,756,539,4,2609.96,7
1423,756,229,1,2821.92,13
1424,756,447,5,33157.22,6
1425,757,474,4,4216.56,23
1426,758,586,2,2367.67,0
1427,758,412,4,37990.74,0
1428,759,582,3,4719.34,0
1429,759,425,3,310.2,40
1430,760,440,5,3717.12,0
1431,760,228,2,6353.93,10
1432,760,329,5,4411.12,26
1433,761,58,4,2245.87,8
1434,761,54,2,1098.47,0
1435,762,400,2,6547.02,39
1436,762,405,1,10176.41,0
1437,763,180,5,6051.18,34
1438,763,480,2,1368.35,0
1439,763,368,4,226.53,6
1440,764,150,3,3133.29,0
1441,764,222,4,3751.92,4
1442,765,364,4,665.1,0
1443,766,569,3,264.75,16
1444,767,371,4,458.29,0
1445,767,171,3,3322.94,0
1446,768,176,1,6803.64,12
1447,768,86,2,1375.48,27
1448,768,298,5,5908.01,0
1449,769,24,5,3909.7,0
1450,769,165,4,2531.39,15
1451,770,161,5,2143.99,6
1452,771,373,1,55813.51,5
1453,772,132,2,401.78,0
1454,773,463,2,844.3,3
1455,774,195,3,556.09,0
1456,775,210,5,1480.94,20
1457,775,574,1,2955.9,7
1458,776,437,5,9012.76,12
1459,777,2,3,1001.2,2
1460,778,271,5,24738.94,0
1461,779,566,1,1341.49,2
1462,779,147,5,941.11,0
1463,780,99,1,33035.65,1
1464,781,587,4,1571.56,4
1465,781,167,3,10890.03,0
1466,781,566,1,1394.87,4
1467,782,241,3,10764.2,12
1468,782,415,2,7245.52,11
1469,783,110,1,720.74,3
1470,784,186,4,7455.11,9
1471,784,227,1,5713.58,16
1472,785,368,5,245.28,12
1473,786,557,4,1323.14,25
1474,787,226,3,1479.63,0
1475,788,186,1,8188.38,10
1476,788,456,4,1312.57,2
1477,789,562,-2,1210.9,29
1478,789,453,3,14345.6,18
1479,789,1,5,9995.07,6
1480,790,40,1,1080.77,0
1481,790,211,2,547.62,0
1482,790,527,2,1118.59,0
1483,791,592,5,675.78,37
1484,791,508,3,3553.7,0
1485,792,491,5,210.88,0
1486,792,337,4,740.5,0
1487,792,498,5,612.76,15
1488,793,575,5,4600.97,33
1489,793,265,2,62454.23,0
1490,794,583,1,4843.38,0
1491,794,597,5,598.36,25
1492,794,321,4,9411.38,0
1493,795,45,4,14886.58,3
1494,795,395,3,816.14,30
1495,795,582,1,4426.38,0
1496,796,528,2,7317.82,36
1497,797,56,4,2556.36,10
1498,797,322,4,1682.79,11
1499,798,566,1,1241.88,22
1500,798,40,4,1094.63,1
1501,799,478,4,895.98,15
1502,800,27,1,1987.6,0
1503,801,514,3,3926.46,4
1504,802,134,5,20911.56,0
1505,802,142,4,1829.3,4
1506,803,122,3,6856.72,0
1507,803,144,2,3361.71,2
1508,804,35,5,5457.33,6
1509,804,43,2,8559.71,0
1510,805,317,3,194.39,24
1511,806,114,2,3600.81,15
1512,806,152,4,2425.26,1
1513,806,449,4,362.0,20
1514,807,243,1,859.02,7
1515,807,255,1,9347.08,6
1516,808,418,2,5698.8,8
1517,809,320,2,351.5,7
1518,809,64,3,7193.6,0
1519,810,251,4,2953.72,20
1520,810,435,-3,35585.99,1
1521,811,24,4,4260.74,1
1522,811,474,1,3072.76,0
1523,811,40,1,1157.6,5
1524,811,469,4,64777.74,15
1525,812,565,2,38170.96,14
1526,812,75,5,3303.49,13
1527,813,346,-1,6361.98,0
1528,814,573,2,1506.65,11
1529,815,465,1,539.16,31
1530,816,456,2,1290.99,0
1531,816,163,5,3889.85,18
1532,817,591,5,7956.08,7
1533,818,332,2,8845.84,16
1534,818,427,1,728.55,0
1535,819,351,2,23034.76,9
1536,819,481,4,338.43,0
1537,820,280,4,3249.85,17
1538,820,89,2,4082.34,30
1539,821,314,2,2820.36,10
1540,822,411,1,4180.32,5
1541,822,2,3,857.66,32
1542,822,35,3,6291.58,0
1543,822,207,1,41698.99,7
1544,823,592,3,532.46,0
1545,823,127,2,75225.24,3
1546,824,383,3,1085.99,1
1547,825,570,3,3695.84,0
1548,826,527,4,1332.77,0
1549,827,106,1,2021.29,0
1550,827,562,5,1072.2,7
1551,828,301,4,210.05,0
1552,828,585,1,14392.38,14
1553,829,29,-1,5833.98,11
1554,829,168,2,5088.1,0
1555,830,482,3,5202.2,8
1556,830,342,2,2378.61,39
1557,831,261,2,3549.58,11
1558,831,265,2,52733.77,5
1559,832,452,3,9990.02,0
1560,832,193,2,65359.8,0
1561,833,434,4,6128.82,11
1562,834,386,1,7044.01,0
1563,834,469,3,45805.37,0
1564,835,529,5,18610.51,10
1565,835,217,3,415.5,12
1566,836,272,-3,61538.08,0
1567,837,250,3,35979.43,0
1568,838,59,5,984.06,0
1569,839,524,5,789.54,0
1570,839,170,1,397.37,7
1571,840,465,2,554.13,0
1572,841,160,2,2995.36,3
1573,841,508,-2,3875.48,21
1574,841,530,4,34144.76,2
1575,842,289,4,8976.85,0
1576,842,313,-1,6919.35,30
1577,842,494,5,9604.46,0
1578,842,441,1,17949.62,17
1579,843,148,5,55101.47,8
1580,844,466,5,7904.26,0
1581,844,338,5,3640.47,0
1582,845,140,5,6580.77,7
1583,846,446,2,3504.54,2
1584,846,258,4,7368.58,0
1585,846,286,5,816.52,10
1586,846,358,4,1833.94,6
1587,847,136,2,1788.82,0
1588,848,259,5,1692.82,4
1589,849,134,4,17385.88,0
1590,850,181,4,1842.2,0
1591,851,361,4,20161.69,0
1592,851,79,2,4879.98,9
1593,852,49,4,1876.74,15
1594,852,523,3,7629.41,6
1595,853,82,5,2131.36,14
1596,853,181,3,2242.32,15
1597,853,554,4,1051.68,26
1598,854,400,5,8061.37,0
1599,854,514,2,4987.66,30
1600,855,46,2,2727.66,21
1601,856,472,1,9569.49,22
1602,856,18,2,3274.63,29
1603,857,454,4,1185.61,9
1604,858,483,2,7614.33,0
1605,859,495,4,4789.29,18
1606,860,187,5,1057.12,11
1607,861,378,4,33124.4,22
1608,861,133,4,3819.96,0
1609,861,219,3,1457.45,0
1610,862,474,2,3967.71,3
1611,863,459,1,1040.37,17
1612,863,157,3,28216.29,7
1613,863,229,5,3381.89,0
1614,864,426,4,5260.53,27
1615,865,293,4,453.94,28
1616,866,352,4,1204.9,5
1617,866,271,4,27146.73,0
1618,866,73,2,48185.24,6
1619,866,449,-2,485.92,4
1620,867,597,5,463.42,0
1621,867,500,-3,855.98,0
1622,867,49,2,1816.84,9
1623,867,248,5,2615.87,7
1624,868,435,5,37813.73,33
1625,869,554,1,1218.83,4
1626,870,203,3,3424.05,11
1627,870,170,5,291.11,6
1628,870,442,5,197.94,37
1629,871,507,3,1776.11,0
1630,872,246,4,4830.41,0
1631,873,294,1,2223.18,3
1632,873,376,2,570.7,37
1633,874,513,2,4816.18,0
1634,874,69,5,8361.6,5
1635,875,328,2,2636.02,0
1636,875,395,5,900.58,32
1637,876,308,1,10876.02,0
1638,876,94,2,4556.97,16
1639,877,206,4,8437.43,13
1640,878,91,5,14608.58,0
1641,879,325,5,10795.74,5
1642,879,259,1,2127.58,4
1643,880,89,5,3388.96,0
1644,881,239,3,7018.24,0
1645,882,443,2,839.85,0
1646,882,245,3,281.91,0
1647,883,89,2,4861.77,0
1648,884,574,1,3535.06,10
1649,884,541,1,2183.72,0
1650,884,120,5,4821.91,10
1651,885,223,2,726.82,0
1652,886,156,2,59912.55,11
1653,887,71,4,10285.73,4
1654,887,577,1,499.19,13
1655,887,37,3,1157.97,0
1656,887,163,1,4227.98,5
1657,888,505,1,2039.77,13
1658,889,508,4,4562.06,38
1659,889,471,2,11503.8,0
1660,889,404,1,6623.53,32
1661,890,57,3,609.97,16
1662,891,588,5,3277.91,1
1663,891,473,-3,3018.95,35
1664,891,407,4,19268.72,20
1665,892,473,-1,3174.85,32
1666,893,594,4,3465.32,11
1667,893,203,2,3893.43,16
1668,893,416,3,1785.41,25
1669,894,539,5,3537.17,3
1670,894,6,5,3368.96,26
1671,895,145,3,637.58,5
1672,895,116,2,400.7,29
1673,895,220,3,3277.56,13
1674,896,212,5,188.48,34
1675,896,198,2,3755.83,1
1676,897,450,3,3580.56,15
1677,898,273,1,3218.05,0
1678,898,234,1,1771.32,3
1679,899,125,3,3323.34,0
1680,900,260,1,2822.04,2
1681,900,220,4,3137.68,0
1682,900,315,4,1721.1,0
1683,901,171,4,2626.2,6
1684,901,277,4,77649.66,3
1685,902,389,5,5338.72,13
1686,902,92,3,9341.79,0
1687,902,323,3,5005.77,6
1688,902,435,-1,46462.82,35
1689,903,141,2,5484.84,4
1690,903,483,3,7480.01,39
1691,904,213,4,6708.68,37
1692,905,595,3,1370.56,0
1693,906,588,1,3452.05,6
1694,907,422,3,3488.82,0
1695,908,258,5,8410.27,0
1696,908,431,2,1193.09,6
1697,909,128,3,6307.14,0
1698,910,439,5,5607.51,39
1699,910,488,3,673.32,6
1700,911,115,4,2309.71,38
1701,911,458,2,1908.1,11
1702,911,327,5,3093.88,29
1703,911,565,2,33566.09,15
1704,912,94,1,4877.01,33
1705,912,106,2,2320.02,11
1706,913,77,2,5315.32,13
1707,914,296,2,4142.66,14
1708,915,154,5,356.32,3
1709,916,368,4,251.76,9
1710,916,50,2,1633.92,5
1711,917,99,1,36492.17,39
1712,917,67,5,1415.31,37
1713,918,285,1,1945.66,8
1714,918,119,4,2852.5,0
1715,918,84,1,2081.63,17
1716,919,311,2,4250.69,0
1717,919,529,5,22643.35,0
1718,920,495,3,4802.18,12
1719,920,58,4,2992.59,11
1720,920,177,3,2726.02,36
1721,920,569,1,265.13,3
1722,921,62,5,249.77,0
1723,921,441,3,20424.4,22
1724,921,370,4,1109.68,13
1725,921,112,1,908.38,0
1726,922,22,4,23516.65,0
1727,922,525,4,40576.74,40
1728,922,594,2,4191.72,40
1729,923,528,2,6606.88,3
1730,923,446,4,3816.94,29
1731,924,420,3,6697.15,37
1732,925,405,3,11276.67,7
1733,925,92,5,10632.49,0
1734,925,489,5,5975.15,0
1735,926,136,2,2114.44,3
1736,927,60,2,9047.07,11
1737,927,381,4,1372.74,38
1738,927,473,3,2360.97,7
1739,927,444,5,3525.07,5
1740,928,126,2,1288.22,8
1741,928,26,1,1131.85,14
1742,929,418,5,5148.37,0
1743,929,265,2,74509.27,0
1744,929,533,2,2537.02,14
1745,929,181,2,1968.79,0
1746,930,483,-3,7184.2,0
1747,931,35,2,4656.67,0
1748,931,202,1,590.48,0
1749,931,288,3,3796.53,2
1750,931,499,5,2344.55,8
1751,932,381,1,1653.33,11
1752,932,396,3,4374.5,25
1753,933,99,3,38435.68,13
1754,933,162,4,10190.03,12
1755,934,439,5,6862.54,39
1756,934,539,5,3448.0,1
1757,935,480,5,1233.62,2
1758,935,244,2,642.85,34
1759,936,354,3,1444.23,0
1760,937,447,4,36195.48,9
1761,938,413,4,7280.99,0
1762,938,305,5,764.46,4
1763,938,367,5,52329.93,4
1764,939,481,4,280.63,34
1765,940,453,3,13388.63,7
1766,941,345,5,1246.73,10
1767,942,425,3,307.75,0
1768,942,60,5,6699.28,39
1769,943,150,4,3286.18,7
1770,944,360,4,23096.13,38
1771,944,175,2,6619.01,0
1772,944,67,4,958.68,0
1773,944,11,3,3110.05,0
1774,945,158,4,1162.12,40
1775,946,203,4,4428.41,0
1776,946,442,1,192.04,0
1777,946,100,4,3884.44,12
1778,947,573,-2,1650.85,23
1779,947,429,4,4606.88,31
1780,948,240,5,2307.67,39
1781,948,334,2,342.21,11
1782,949,90,5,744.15,25
1783,950,542,5,569.05,23
1784,951,413,5,7016.88,0
1785,952,154,2,460.53,34
1786,953,403,5,1910.77,0
1787,954,367,3,49726.6,0
1788,954,105,3,2083.78,0
1789,954,534,5,8847.2,5
1790,955,1,3,7114.24,0
1791,956,441,5,19692.42,0
1792,957,347,1,206.78,10
1793,958,360,5,25432.36,0
1794,959,46,1,2828.99,6
1795,959,221,2,1078.59,38
1796,960,103,2,6603.61,40
1797,961,347,4,232.74,0
1798,962,363,4,2146.56,15
1799,962,395,1,953.36,0
1800,962,411,3,3574.1,0
1801,963,228,5,6862.01,29
1802,963,505,1,2053.56,11
1803,963,152,5,2382.41,33
1804,964,375,1,5405.36,2
1805,964,158,5,1117.93,0
1806,964,591,3,7413.09,40
1807,964,43,1,10035.76,0
1808,965,508,3,3963.65,3
1809,965,554,1,1085.01,21
1810,965,135,1,3920.44,34
1811,965,380,1,408.27,0
1812,966,50,1,2036.83,0
1813,966,236,5,3896.65,0
1814,967,521,4,8705.95,29
1815,968,292,3,35176.38,32
1816,969,108,1,1354.37,11
1817,969,415,5,6037.27,0
1818,969,67,2,1359.08,0
1819,969,126,4,1398.01,33
1820,970,417,1,3336.49,12
1821,971,40,5,923.84,0
1822,972,361,1,19662.47,11
1823,972,514,1,3742.81,8
1824,973,571,2,7364.96,15
1825,974,265,2,57563.21,5
1826,975,298,5,7926.2,30
